sloan_ra sloan_dec sloan dr7_ra dr7_dec dr7
131.3203600 +14.3626550 Sloan 131.32036 +14.36265 DR7
132.4284300 +14.5837939 Sloan 132.42843 +14.58379 DR7
136.1300800 +15.7648481 Sloan 136.13008 +15.76485 DR7
138.7044000 +16.5369581 Sloan 138.70440 +16.53696 DR7
141.3065300 +17.1113381 Sloan 141.30653 +17.11134 DR7
144.6351100 +18.1335269 Sloan 144.63511 +18.13353 DR7
148.3094600 +18.8613400 Sloan 148.30946 +18.86134 DR7
149.4915200 +19.2735150 Sloan 149.49152 +19.27351 DR7
139.2633300 +17.0605050 Sloan 139.26333 +17.06050 DR7
142.9925300 +18.0482139 Sloan 142.99253 +18.04821 DR7
144.1126600 +18.3640189 Sloan 144.11266 +18.36402 DR7
144.5026300 +18.4066231 Sloan 144.50263 +18.40662 DR7
149.2061300 +19.4339989 Sloan 149.20613 +19.43400 DR7
149.3922400 +19.6371419 Sloan 149.39224 +19.63714 DR7
149.3519000 +19.5836250 Sloan 149.35190 +19.58362 DR7
140.4141800 +15.5250131 Sloan 140.41418 +15.52501 DR7
136.6575500 +14.9327950 Sloan 136.65755 +14.93279 DR7
134.5212300 +14.6719881 Sloan 134.52123 +14.67199 DR7
137.3972500 +15.4296389 Sloan 137.39725 +15.42964 DR7
137.3859800 +15.3867700 Sloan 137.38598 +15.38677 DR7
139.0429600 +16.0288800 Sloan 139.04296 +16.02888 DR7
139.8882600 +16.2647239 Sloan 139.88826 +16.26472 DR7
137.2361800 +15.8132000 Sloan 137.23618 +15.81320 DR7
138.7513200 +16.2769619 Sloan 138.75132 +16.27696 DR7
138.7790000 +16.3975339 Sloan 138.77900 +16.39753 DR7
139.8082900 +16.7065669 Sloan 139.80829 +16.70657 DR7
134.8898400 +15.5756469 Sloan 134.88984 +15.57565 DR7
135.5566600 +15.7735950 Sloan 135.55666 +15.77359 DR7
138.7252100 +16.7852711 Sloan 138.72521 +16.78527 DR7
119.7313100 +09.7183550 Sloan 119.73131 +09.71835 DR7
152.1452700 +18.1440781 Sloan 152.14527 +18.14408 DR7
152.5459800 +18.3935531 Sloan 152.54598 +18.39355 DR7
156.1099100 +18.9790931 Sloan 156.10991 +18.97909 DR7
159.7334500 +19.5811150 Sloan 159.73345 +19.58111 DR7
162.8532700 +20.1393589 Sloan 162.85327 +20.13936 DR7
163.5265300 +20.1955861 Sloan 163.52653 +20.19559 DR7
167.5384700 +20.6979419 Sloan 167.53847 +20.69794 DR7
178.7716900 +21.4401961 Sloan 178.77169 +21.44020 DR7
180.2151700 +21.3861469 Sloan 180.21517 +21.38615 DR7
182.8830100 +21.6386039 Sloan 182.88301 +21.63860 DR7
182.9925500 +21.5159539 Sloan 182.99255 +21.51595 DR7
184.3764300 +21.5985400 Sloan 184.37643 +21.59854 DR7
186.8829600 +21.5149850 Sloan 186.88296 +21.51498 DR7
187.0805500 +21.5132011 Sloan 187.08055 +21.51320 DR7
189.1460100 +21.5881519 Sloan 189.14601 +21.58815 DR7
190.1526200 +21.5158700 Sloan 190.15262 +21.51587 DR7
190.8153200 +21.5381111 Sloan 190.81532 +21.53811 DR7
193.2298600 +21.2455369 Sloan 193.22986 +21.24554 DR7
195.3906700 +21.1897181 Sloan 195.39067 +21.18972 DR7
196.8517000 +21.1692450 Sloan 196.85170 +21.16924 DR7
201.2307400 +20.6896511 Sloan 201.23074 +20.68965 DR7
203.2260700 +20.5150111 Sloan 203.22607 +20.51501 DR7
205.2668300 +20.3772289 Sloan 205.26683 +20.37723 DR7
205.7446300 +20.2567981 Sloan 205.74463 +20.25680 DR7
205.9352200 +20.2502431 Sloan 205.93522 +20.25024 DR7
212.5213500 +19.2260911 Sloan 212.52135 +19.22609 DR7
215.9649400 +18.4959361 Sloan 215.96494 +18.49594 DR7
216.4772900 +18.4601061 Sloan 216.47729 +18.46011 DR7
221.0293500 +17.6401219 Sloan 221.02935 +17.64012 DR7
222.1770200 +17.3064100 Sloan 222.17702 +17.30641 DR7
223.9805300 +16.9629111 Sloan 223.98053 +16.96291 DR7
225.4876200 +16.5328061 Sloan 225.48762 +16.53281 DR7
228.3520500 +15.8536311 Sloan 228.35205 +15.85363 DR7
154.6363700 +19.0559219 Sloan 154.63637 +19.05592 DR7
156.1442300 +19.4789200 Sloan 156.14423 +19.47892 DR7
161.1612100 +20.2247519 Sloan 161.16121 +20.22475 DR7
169.8305200 +21.3086611 Sloan 169.83052 +21.30866 DR7
170.6247400 +21.4060331 Sloan 170.62474 +21.40603 DR7
172.3483900 +21.5009689 Sloan 172.34839 +21.50097 DR7
175.5106800 +21.7531889 Sloan 175.51068 +21.75319 DR7
175.5966600 +21.7614050 Sloan 175.59666 +21.76140 DR7
176.2287300 +21.7050681 Sloan 176.22873 +21.70507 DR7
177.9219300 +21.8729819 Sloan 177.92193 +21.87298 DR7
178.4836300 +21.7651731 Sloan 178.48363 +21.76517 DR7
178.4783100 +21.8087031 Sloan 178.47831 +21.80870 DR7
178.9156900 +21.8165031 Sloan 178.91569 +21.81650 DR7
178.9767100 +21.8894269 Sloan 178.97671 +21.88943 DR7
184.1200000 +22.0503969 Sloan 184.12000 +22.05040 DR7
185.1232600 +22.0124169 Sloan 185.12326 +22.01242 DR7
186.6616600 +21.8896339 Sloan 186.66166 +21.88963 DR7
188.1514700 +21.9113311 Sloan 188.15147 +21.91133 DR7
190.0016200 +21.9649281 Sloan 190.00162 +21.96493 DR7
190.1644300 +21.8975200 Sloan 190.16443 +21.89752 DR7
195.7031000 +21.6048800 Sloan 195.70310 +21.60488 DR7
196.1506200 +21.6267161 Sloan 196.15062 +21.62672 DR7
196.2353000 +21.6026019 Sloan 196.23530 +21.60260 DR7
197.7724900 +21.4183619 Sloan 197.77249 +21.41836 DR7
197.9172800 +21.4804889 Sloan 197.91728 +21.48049 DR7
197.9216900 +21.4198631 Sloan 197.92169 +21.41986 DR7
198.3523900 +21.5084500 Sloan 198.35239 +21.50845 DR7
208.4590900 +20.2336950 Sloan 208.45909 +20.23369 DR7
208.6885200 +20.2102550 Sloan 208.68852 +20.21025 DR7
211.7672500 +19.8210339 Sloan 211.76725 +19.82103 DR7
212.4815800 +19.6870950 Sloan 212.48158 +19.68709 DR7
214.3422100 +19.3690789 Sloan 214.34221 +19.36908 DR7
215.9257800 +19.1148739 Sloan 215.92578 +19.11487 DR7
216.4892000 +18.9622931 Sloan 216.48920 +18.96229 DR7
219.7311100 +18.1728931 Sloan 219.73111 +18.17289 DR7
221.6789600 +17.8233081 Sloan 221.67896 +17.82331 DR7
221.7395600 +17.8376019 Sloan 221.73956 +17.83760 DR7
224.1636900 +17.1690531 Sloan 224.16369 +17.16905 DR7
225.6005600 +16.9807139 Sloan 225.60056 +16.98071 DR7
226.9984000 +16.5984069 Sloan 226.99840 +16.59841 DR7
228.4891900 +16.1458261 Sloan 228.48919 +16.14583 DR7
229.0641600 +16.0214831 Sloan 229.06416 +16.02148 DR7
230.8101100 +15.6678369 Sloan 230.81011 +15.66784 DR7
231.5821100 +15.3570550 Sloan 231.58211 +15.35705 DR7
232.0593900 +15.1151019 Sloan 232.05939 +15.11510 DR7
151.6631000 +19.0838389 Sloan 151.66310 +19.08384 DR7
152.2047600 +19.0351781 Sloan 152.20476 +19.03518 DR7
154.0365900 +19.4645331 Sloan 154.03659 +19.46453 DR7
156.8476900 +20.0037569 Sloan 156.84769 +20.00376 DR7
157.0126400 +19.9145111 Sloan 157.01264 +19.91451 DR7
158.1525100 +20.0724669 Sloan 158.15251 +20.07247 DR7
159.1104500 +20.3236769 Sloan 159.11045 +20.32368 DR7
160.8514200 +20.6812319 Sloan 160.85142 +20.68123 DR7
161.8339200 +20.8113000 Sloan 161.83392 +20.81130 DR7
165.2123900 +21.0975350 Sloan 165.21239 +21.09753 DR7
167.4848000 +21.5040119 Sloan 167.48480 +21.50401 DR7
168.0134100 +21.4750281 Sloan 168.01341 +21.47503 DR7
171.4372600 +21.9303319 Sloan 171.43726 +21.93033 DR7
173.0838900 +22.0119650 Sloan 173.08389 +22.01196 DR7
177.5016400 +22.3092150 Sloan 177.50164 +22.30921 DR7
178.4843000 +22.2862350 Sloan 178.48430 +22.28623 DR7
179.1756900 +22.3032061 Sloan 179.17569 +22.30321 DR7
180.1652300 +22.3456169 Sloan 180.16523 +22.34562 DR7
180.7357500 +22.4214000 Sloan 180.73575 +22.42140 DR7
186.1655900 +22.3321819 Sloan 186.16559 +22.33218 DR7
191.9902800 +22.3159389 Sloan 191.99028 +22.31594 DR7
197.5925000 +21.8349000 Sloan 197.59250 +21.83490 DR7
197.6193300 +21.8843739 Sloan 197.61933 +21.88437 DR7
197.7347700 +21.9657181 Sloan 197.73477 +21.96572 DR7
199.4828900 +21.6925661 Sloan 199.48289 +21.69257 DR7
199.9172800 +21.8095511 Sloan 199.91728 +21.80955 DR7
199.9414300 +21.6728961 Sloan 199.94143 +21.67290 DR7
202.1813100 +21.4860039 Sloan 202.18131 +21.48600 DR7
202.8266500 +21.3933900 Sloan 202.82665 +21.39339 DR7
204.3905300 +21.3341611 Sloan 204.39053 +21.33416 DR7
206.9935500 +20.9507231 Sloan 206.99355 +20.95072 DR7
208.0237600 +20.7259300 Sloan 208.02376 +20.72593 DR7
212.9962200 +20.0146989 Sloan 212.99622 +20.01470 DR7
216.1698400 +19.3725739 Sloan 216.16984 +19.37257 DR7
216.4706700 +19.3863100 Sloan 216.47067 +19.38631 DR7
216.9076100 +19.1870431 Sloan 216.90761 +19.18704 DR7
224.7806100 +17.4942919 Sloan 224.78061 +17.49429 DR7
228.6837700 +16.6037581 Sloan 228.68377 +16.60376 DR7
232.0217600 +15.5810861 Sloan 232.02176 +15.58109 DR7
233.2192700 +15.2532161 Sloan 233.21927 +15.25322 DR7
235.1958600 +14.7748450 Sloan 235.19586 +14.77484 DR7
151.6172700 +19.3871031 Sloan 151.61727 +19.38710 DR7
151.7586400 +19.4384411 Sloan 151.75864 +19.43844 DR7
152.0614100 +19.5824631 Sloan 152.06141 +19.58246 DR7
153.2007800 +19.8207519 Sloan 153.20078 +19.82075 DR7
153.4008100 +19.6816719 Sloan 153.40081 +19.68167 DR7
153.7524300 +19.9116639 Sloan 153.75243 +19.91166 DR7
154.2216700 +20.0065861 Sloan 154.22167 +20.00659 DR7
154.6624600 +19.8919819 Sloan 154.66246 +19.89198 DR7
157.2904000 +20.4419269 Sloan 157.29040 +20.44193 DR7
158.3114000 +20.7296819 Sloan 158.31140 +20.72968 DR7
161.4078000 +21.1895119 Sloan 161.40780 +21.18951 DR7
167.2823500 +21.9323039 Sloan 167.28235 +21.93230 DR7
168.1594400 +22.0302131 Sloan 168.15944 +22.03021 DR7
172.6977400 +22.3392150 Sloan 172.69774 +22.33921 DR7
172.7613500 +22.3748711 Sloan 172.76135 +22.37487 DR7
175.0342100 +22.4256311 Sloan 175.03421 +22.42563 DR7
175.9351100 +22.4852261 Sloan 175.93511 +22.48523 DR7
176.7579100 +22.6203619 Sloan 176.75791 +22.62036 DR7
177.0910600 +22.5178861 Sloan 177.09106 +22.51789 DR7
180.1709300 +22.8337811 Sloan 180.17093 +22.83378 DR7
181.2198400 +22.6793069 Sloan 181.21984 +22.67931 DR7
184.3507200 +22.7807539 Sloan 184.35072 +22.78075 DR7
184.3218000 +22.8987650 Sloan 184.32180 +22.89876 DR7
188.6485600 +22.6918081 Sloan 188.64856 +22.69181 DR7
189.1632700 +22.7544581 Sloan 189.16327 +22.75446 DR7
192.8921400 +22.6917539 Sloan 192.89214 +22.69175 DR7
193.0515600 +22.5746111 Sloan 193.05156 +22.57461 DR7
193.8650400 +22.6554839 Sloan 193.86504 +22.65548 DR7
194.3573000 +22.6127811 Sloan 194.35730 +22.61278 DR7
195.1925400 +22.5230981 Sloan 195.19254 +22.52310 DR7
197.3293200 +22.2659569 Sloan 197.32932 +22.26596 DR7
201.5581800 +21.9368339 Sloan 201.55818 +21.93683 DR7
206.1392800 +21.4309319 Sloan 206.13928 +21.43093 DR7
208.0645600 +21.2848611 Sloan 208.06456 +21.28486 DR7
208.7823300 +21.1183950 Sloan 208.78233 +21.11839 DR7
216.6895200 +19.7889881 Sloan 216.68952 +19.78899 DR7
217.3977700 +19.5433000 Sloan 217.39777 +19.54330 DR7
222.0230300 +18.6909500 Sloan 222.02303 +18.69095 DR7
224.4127400 +18.0495411 Sloan 224.41274 +18.04954 DR7
224.6439900 +18.0744769 Sloan 224.64399 +18.07448 DR7
229.1177100 +16.8874581 Sloan 229.11771 +16.88746 DR7
233.8829900 +15.5763131 Sloan 233.88299 +15.57631 DR7
150.2022000 +19.5464111 Sloan 150.20220 +19.54641 DR7
151.6891800 +19.7741581 Sloan 151.68918 +19.77416 DR7
152.4829200 +19.9053200 Sloan 152.48292 +19.90532 DR7
153.8045300 +20.2427131 Sloan 153.80453 +20.24271 DR7
160.1714900 +21.3858650 Sloan 160.17149 +21.38586 DR7
164.4202300 +21.8969269 Sloan 164.42023 +21.89693 DR7
166.1998500 +22.2047311 Sloan 166.19985 +22.20473 DR7
169.5488500 +22.5000981 Sloan 169.54885 +22.50010 DR7
170.6504400 +22.5915731 Sloan 170.65044 +22.59157 DR7
174.3140100 +22.9718531 Sloan 174.31401 +22.97185 DR7
174.6955200 +22.8661819 Sloan 174.69552 +22.86618 DR7
175.9623900 +22.9107500 Sloan 175.96239 +22.91075 DR7
177.5664100 +23.0939061 Sloan 177.56641 +23.09391 DR7
180.2434100 +23.0739339 Sloan 180.24341 +23.07393 DR7
180.3828700 +23.1140189 Sloan 180.38287 +23.11402 DR7
184.5633600 +23.2991100 Sloan 184.56336 +23.29911 DR7
188.5583300 +23.2494089 Sloan 188.55833 +23.24941 DR7
191.5722000 +23.1032000 Sloan 191.57220 +23.10320 DR7
191.7148000 +23.0616269 Sloan 191.71480 +23.06163 DR7
194.6715700 +22.8763369 Sloan 194.67157 +22.87634 DR7
202.2757800 +22.3314511 Sloan 202.27578 +22.33145 DR7
209.5526900 +21.3634569 Sloan 209.55269 +21.36346 DR7
211.7750800 +21.1235389 Sloan 211.77508 +21.12354 DR7
213.1000700 +20.7732431 Sloan 213.10007 +20.77324 DR7
213.1652400 +20.8007069 Sloan 213.16524 +20.80071 DR7
216.8202800 +20.1066811 Sloan 216.82028 +20.10668 DR7
216.7831100 +20.1536239 Sloan 216.78311 +20.15362 DR7
217.5589400 +20.0174250 Sloan 217.55894 +20.01742 DR7
217.7112400 +19.9611761 Sloan 217.71124 +19.96118 DR7
217.9401900 +20.0101819 Sloan 217.94019 +20.01018 DR7
221.1323600 +19.3576200 Sloan 221.13236 +19.35762 DR7
221.1879200 +19.1364900 Sloan 221.18792 +19.13649 DR7
221.1435900 +19.3231650 Sloan 221.14359 +19.32316 DR7
223.7502200 +18.7631150 Sloan 223.75022 +18.76311 DR7
224.2504400 +18.5230231 Sloan 224.25044 +18.52302 DR7
231.2865000 +16.6324361 Sloan 231.28650 +16.63244 DR7
233.3348600 +16.0609361 Sloan 233.33486 +16.06094 DR7
234.0317200 +15.8829989 Sloan 234.03172 +15.88300 DR7
236.6903300 +15.1845250 Sloan 236.69033 +15.18452 DR7
156.1443000 +21.0629111 Sloan 156.14430 +21.06291 DR7
164.7505500 +22.3043511 Sloan 164.75055 +22.30435 DR7
166.0985500 +22.5586569 Sloan 166.09855 +22.55866 DR7
167.9522600 +22.7904250 Sloan 167.95226 +22.79042 DR7
175.8554700 +23.4248061 Sloan 175.85547 +23.42481 DR7
178.1961700 +23.5137111 Sloan 178.19617 +23.51371 DR7
183.7907300 +23.6887361 Sloan 183.79073 +23.68874 DR7
186.5697800 +23.7112969 Sloan 186.56978 +23.71130 DR7
189.4982900 +23.5198431 Sloan 189.49829 +23.51984 DR7
191.7458500 +23.5164450 Sloan 191.74585 +23.51644 DR7
199.4493600 +22.9752561 Sloan 199.44936 +22.97526 DR7
204.8672400 +22.4475681 Sloan 204.86724 +22.44757 DR7
204.9625800 +22.3424961 Sloan 204.96258 +22.34250 DR7
208.2775200 +21.9557150 Sloan 208.27752 +21.95571 DR7
210.0748300 +21.6667139 Sloan 210.07483 +21.66671 DR7
212.5802500 +21.2772011 Sloan 212.58025 +21.27720 DR7
154.1959800 +18.5087969 Sloan 154.19598 +18.50880 DR7
160.2588700 +19.5246500 Sloan 160.25887 +19.52465 DR7
163.3776500 +19.9360119 Sloan 163.37765 +19.93601 DR7
172.1162800 +20.8488489 Sloan 172.11628 +20.84885 DR7
172.9259100 +20.8636839 Sloan 172.92591 +20.86368 DR7
173.8137100 +21.0553600 Sloan 173.81371 +21.05536 DR7
174.2884600 +21.0615561 Sloan 174.28846 +21.06156 DR7
179.1295500 +21.1776769 Sloan 179.12955 +21.17768 DR7
182.3365400 +21.2459900 Sloan 182.33654 +21.24599 DR7
183.6165500 +21.4335119 Sloan 183.61655 +21.43351 DR7
187.0060900 +21.4233381 Sloan 187.00609 +21.42334 DR7
187.0853100 +21.3092511 Sloan 187.08531 +21.30925 DR7
188.7401400 +21.3094269 Sloan 188.74014 +21.30943 DR7
193.8251200 +21.0420081 Sloan 193.82512 +21.04201 DR7
196.8803600 +20.9249919 Sloan 196.88036 +20.92499 DR7
201.4775100 +20.4855350 Sloan 201.47751 +20.48553 DR7
203.2777200 +20.3830000 Sloan 203.27772 +20.38300 DR7
203.5135400 +20.3602881 Sloan 203.51354 +20.36029 DR7
203.5361700 +20.2480589 Sloan 203.53617 +20.24806 DR7
207.3814500 +19.8969750 Sloan 207.38145 +19.89697 DR7
216.0155000 +18.4655019 Sloan 216.01550 +18.46550 DR7
152.4223100 +18.4717050 Sloan 152.42231 +18.47170 DR7
154.6586600 +19.0078139 Sloan 154.65866 +19.00781 DR7
155.0721600 +18.9292061 Sloan 155.07216 +18.92921 DR7
155.0781800 +19.0324689 Sloan 155.07818 +19.03247 DR7
157.6488100 +19.5561939 Sloan 157.64881 +19.55619 DR7
157.9100700 +19.5593431 Sloan 157.91007 +19.55934 DR7
158.4153500 +19.5716319 Sloan 158.41535 +19.57163 DR7
158.5266700 +19.5130039 Sloan 158.52667 +19.51300 DR7
160.3152200 +19.9741089 Sloan 160.31522 +19.97411 DR7
160.6458400 +19.8421489 Sloan 160.64584 +19.84215 DR7
167.8638900 +20.9561650 Sloan 167.86389 +20.95616 DR7
169.5334300 +21.1169381 Sloan 169.53343 +21.11694 DR7
178.1014100 +21.7187039 Sloan 178.10141 +21.71870 DR7
181.1086300 +21.8168739 Sloan 181.10863 +21.81687 DR7
181.0522500 +21.7103289 Sloan 181.05225 +21.71033 DR7
181.0482900 +21.7726169 Sloan 181.04829 +21.77262 DR7
181.3632000 +21.7130300 Sloan 181.36320 +21.71303 DR7
181.5528200 +21.7009069 Sloan 181.55282 +21.70091 DR7
182.3265700 +21.7276739 Sloan 182.32657 +21.72767 DR7
182.6822400 +21.8025669 Sloan 182.68224 +21.80257 DR7
183.4825900 +21.7724061 Sloan 183.48259 +21.77241 DR7
184.8520900 +21.7759769 Sloan 184.85209 +21.77598 DR7
185.8787100 +21.8070461 Sloan 185.87871 +21.80705 DR7
186.2717500 +21.6817811 Sloan 186.27175 +21.68178 DR7
186.7129800 +21.8312050 Sloan 186.71298 +21.83120 DR7
188.6717700 +21.6550039 Sloan 188.67177 +21.65500 DR7
188.5810800 +21.8308889 Sloan 188.58108 +21.83089 DR7
188.7781900 +21.7004581 Sloan 188.77819 +21.70046 DR7
188.9321200 +21.7718961 Sloan 188.93212 +21.77190 DR7
194.6092300 +21.4873339 Sloan 194.60923 +21.48733 DR7
200.5203800 +20.9933261 Sloan 200.52038 +20.99333 DR7
202.3753700 +20.9008781 Sloan 202.37537 +20.90088 DR7
205.6471700 +20.4608311 Sloan 205.64717 +20.46083 DR7
212.7653300 +19.3976361 Sloan 212.76533 +19.39764 DR7
216.9343300 +18.5448739 Sloan 216.93433 +18.54487 DR7
217.8168400 +18.4024469 Sloan 217.81684 +18.40245 DR7
220.9513200 +17.6990631 Sloan 220.95132 +17.69906 DR7
221.7590200 +17.5428019 Sloan 221.75902 +17.54280 DR7
222.0061800 +17.5490539 Sloan 222.00618 +17.54905 DR7
222.1719000 +17.4102431 Sloan 222.17190 +17.41024 DR7
222.3215000 +17.5447619 Sloan 222.32150 +17.54476 DR7
224.0720200 +17.0860219 Sloan 224.07202 +17.08602 DR7
224.0088100 +17.1669600 Sloan 224.00881 +17.16696 DR7
225.3139000 +16.8057339 Sloan 225.31390 +16.80573 DR7
228.8297600 +15.8674731 Sloan 228.82976 +15.86747 DR7
230.6522200 +15.2907081 Sloan 230.65222 +15.29071 DR7
230.7780900 +15.4012011 Sloan 230.77809 +15.40120 DR7
232.9222100 +14.7006950 Sloan 232.92221 +14.70069 DR7
119.7514000 +09.3989039 Sloan 119.75140 +09.39890 DR7
154.2402500 +19.2035769 Sloan 154.24025 +19.20358 DR7
155.9262500 +19.4762931 Sloan 155.92625 +19.47629 DR7
157.9081300 +19.9957500 Sloan 157.90813 +19.99575 DR7
158.0369000 +19.8815789 Sloan 158.03690 +19.88158 DR7
158.1103400 +19.8789619 Sloan 158.11034 +19.87896 DR7
160.5887500 +20.4138381 Sloan 160.58875 +20.41384 DR7
161.3787000 +20.4551650 Sloan 161.37870 +20.45516 DR7
163.8742500 +20.7262019 Sloan 163.87425 +20.72620 DR7
171.8135500 +21.5582331 Sloan 171.81355 +21.55823 DR7
173.2102400 +21.7841639 Sloan 173.21024 +21.78416 DR7
174.1305400 +21.7762731 Sloan 174.13054 +21.77627 DR7
176.9558000 +22.0678650 Sloan 176.95580 +22.06786 DR7
180.8828700 +22.0646511 Sloan 180.88287 +22.06465 DR7
181.6530600 +22.0659300 Sloan 181.65306 +22.06593 DR7
182.4029500 +22.2621211 Sloan 182.40295 +22.26212 DR7
185.3323900 +22.2158231 Sloan 185.33239 +22.21582 DR7
189.0008800 +22.1259531 Sloan 189.00088 +22.12595 DR7
190.0152900 +22.0762681 Sloan 190.01529 +22.07627 DR7
191.5323900 +22.1015661 Sloan 191.53239 +22.10157 DR7
191.7497100 +22.1412881 Sloan 191.74971 +22.14129 DR7
195.0544800 +21.8034800 Sloan 195.05448 +21.80348 DR7
195.7051900 +21.8737261 Sloan 195.70519 +21.87373 DR7
199.7273300 +21.5874300 Sloan 199.72733 +21.58743 DR7
206.4758800 +20.8447519 Sloan 206.47588 +20.84475 DR7
206.6059200 +20.6975111 Sloan 206.60592 +20.69751 DR7
206.9433100 +20.8010089 Sloan 206.94331 +20.80101 DR7
209.4352100 +20.3262331 Sloan 209.43521 +20.32623 DR7
211.5834200 +20.0603061 Sloan 211.58342 +20.06031 DR7
212.4374800 +19.9680619 Sloan 212.43748 +19.96806 DR7
217.0780800 +19.0003211 Sloan 217.07808 +19.00032 DR7
224.6675100 +17.3732389 Sloan 224.66751 +17.37324 DR7
228.6524600 +16.3556711 Sloan 228.65246 +16.35567 DR7
230.4395500 +15.8495339 Sloan 230.43955 +15.84953 DR7
230.6562500 +15.9212681 Sloan 230.65625 +15.92127 DR7
231.1497000 +15.7543611 Sloan 231.14970 +15.75436 DR7
239.7919300 +13.0725750 Sloan 239.79193 +13.07257 DR7
239.7556100 +13.0077381 Sloan 239.75561 +13.00774 DR7
242.8038300 +12.2165139 Sloan 242.80383 +12.21651 DR7
245.7331800 +11.1331039 Sloan 245.73318 +11.13310 DR7
152.3807000 +19.2548139 Sloan 152.38070 +19.25481 DR7
154.1453600 +19.7509761 Sloan 154.14536 +19.75098 DR7
154.1625600 +19.7877611 Sloan 154.16256 +19.78776 DR7
154.4714300 +19.7325569 Sloan 154.47143 +19.73256 DR7
155.6100200 +19.9151061 Sloan 155.61002 +19.91511 DR7
157.0632400 +20.1151331 Sloan 157.06324 +20.11513 DR7
157.3101600 +20.2937639 Sloan 157.31016 +20.29376 DR7
159.2850100 +20.6423250 Sloan 159.28501 +20.64232 DR7
159.5954300 +20.5773511 Sloan 159.59543 +20.57735 DR7
159.6322700 +20.7064461 Sloan 159.63227 +20.70645 DR7
161.4592600 +20.9841619 Sloan 161.45926 +20.98416 DR7
164.0978300 +21.2487011 Sloan 164.09783 +21.24870 DR7
167.7492900 +21.5990669 Sloan 167.74929 +21.59907 DR7
167.9477500 +21.6788031 Sloan 167.94775 +21.67880 DR7
169.2630100 +21.7844111 Sloan 169.26301 +21.78441 DR7
170.0394500 +21.9363289 Sloan 170.03945 +21.93633 DR7
170.7417500 +22.0000219 Sloan 170.74175 +22.00002 DR7
172.8726200 +22.2549619 Sloan 172.87262 +22.25496 DR7
174.5528500 +22.3609800 Sloan 174.55285 +22.36098 DR7
177.2634100 +22.4109769 Sloan 177.26341 +22.41098 DR7
177.4404900 +22.3932739 Sloan 177.44049 +22.39327 DR7
177.6337400 +22.4005219 Sloan 177.63374 +22.40052 DR7
181.2342300 +22.5538431 Sloan 181.23423 +22.55384 DR7
181.5169300 +22.6672900 Sloan 181.51693 +22.66729 DR7
182.5394600 +22.5703119 Sloan 182.53946 +22.57031 DR7
186.8880200 +22.4904489 Sloan 186.88802 +22.49045 DR7
188.1890300 +22.5091231 Sloan 188.18903 +22.50912 DR7
188.2253200 +22.4854611 Sloan 188.22532 +22.48546 DR7
197.9424600 +22.0270089 Sloan 197.94246 +22.02701 DR7
207.4499600 +20.9758269 Sloan 207.44996 +20.97583 DR7
207.9927100 +20.9476139 Sloan 207.99271 +20.94761 DR7
207.9838000 +21.0418969 Sloan 207.98380 +21.04190 DR7
214.0496300 +19.9596831 Sloan 214.04963 +19.95968 DR7
216.6408600 +19.4310661 Sloan 216.64086 +19.43107 DR7
219.1779000 +18.9273419 Sloan 219.17790 +18.92734 DR7
220.1995600 +18.7852950 Sloan 220.19956 +18.78529 DR7
221.6696500 +18.4842431 Sloan 221.66965 +18.48424 DR7
222.8646400 +18.2902339 Sloan 222.86464 +18.29023 DR7
223.9526300 +17.9015539 Sloan 223.95263 +17.90155 DR7
224.4824100 +17.8148711 Sloan 224.48241 +17.81487 DR7
224.4666600 +17.8484269 Sloan 224.46666 +17.84843 DR7
228.4263800 +16.8670281 Sloan 228.42638 +16.86703 DR7
229.4498200 +16.5176969 Sloan 229.44982 +16.51770 DR7
230.3771000 +16.2862061 Sloan 230.37710 +16.28621 DR7
233.0406000 +15.6672981 Sloan 233.04060 +15.66730 DR7
233.6930900 +15.3363550 Sloan 233.69309 +15.33635 DR7
234.6743400 +15.1482981 Sloan 234.67434 +15.14830 DR7
238.8851000 +13.8645361 Sloan 238.88510 +13.86454 DR7
239.1860500 +13.7434061 Sloan 239.18605 +13.74341 DR7
239.5412800 +13.6288481 Sloan 239.54128 +13.62885 DR7
240.4019400 +13.3251919 Sloan 240.40194 +13.32519 DR7
240.5336600 +13.2029589 Sloan 240.53366 +13.20296 DR7
240.7501200 +13.2930339 Sloan 240.75012 +13.29303 DR7
241.1151000 +13.0044161 Sloan 241.11510 +13.00442 DR7
241.0393400 +13.0299261 Sloan 241.03934 +13.02993 DR7
241.3378000 +13.0123269 Sloan 241.33780 +13.01233 DR7
